file,wall_seconds,session_seconds,consumed
frame_00457.png,15.243992,15.246510,24
frame_00458.png,15.277272,15.279850,24
frame_00459.png,15.310654,15.313180,24
frame_00460.png,15.343995,15.346510,24
frame_00461.png,15.377473,15.379850,24
frame_00462.png,15.410594,15.413180,24
frame_00463.png,15.443898,15.446520,24
frame_00464.png,15.477301,15.479850,24
frame_00465.png,15.510653,15.513180,24
frame_00466.png,15.543981,15.546520,24
frame_00467.png,15.577213,15.579850,24
frame_00468.png,15.610540,15.613180,24
frame_00469.png,15.644224,15.646560,24
frame_00470.png,15.677255,15.679880,24
frame_00471.png,15.710706,15.713240,24
frame_00472.png,15.743923,15.746560,24
frame_00473.png,15.777557,15.780200,24
frame_00474.png,15.810885,15.813540,24
frame_00475.png,15.844205,15.846870,24
frame_00476.png,15.877505,15.880200,24
frame_00477.png,15.910874,15.913540,24
frame_00478.png,15.944254,15.946870,24
frame_00479.png,15.977674,15.980210,24
